ID,TENURE_QUINTILES,payment_pr1q_mean_diff_days,payment_pr1q_num_payments,FUND_VALUE2,Mode_Month,payment_pr1q_med_diff_days,payment_pr1q_sd_diff_days,payment_pr1q_num_past_due,payment_pr1q_num_past_due_30d,Mode_Annual,COMMENCEMENT_MONTH,payment_pr1q_sd_pay_amt,ABC_ANNUAL_PREMIUM2,Mode_Quarter,age,payment_pr1q_sd_pay_date,NO_OF_CHILDREN2,TERM,Mode_Half,lapse_var
161890,1,17.58023823,2.597631174,-7822148.21,1,104.6527784,60.01800943,5.052113327,0,0,11,-5422.758973,113157.2899,0,41.60402677,4.875419618,0,19.67349479,0,1
161891,0,120.6145251,3.322205521,3315029.473,0,-32.03321122,43.96628084,2.687298172,0,0,12,-1408.752222,94183.1108,0,36.94857546,1.275327386,0,12.04562332,0,1
161894,2,47.18482827,3.321132817,1.83E+07,1,77.88043479,-31.40863252,3.028511897,0,0,1,7365.870252,37974.62012,0,38.11805593,3.320489583,0,16.52725835,0,1
161898,0,3.74701238,2.819921788,-1.23E+07,1,17.17886979,26.26362866,1.687757631,0,0,8,309.6289888,30147.11359,0,34.51179744,8.556508522,0,16.4244842,0,1
161899,3,40.13345433,4.965626951,1.75E+07,0,64.74220156,46.29305469,2.162726289,1,0,6,-535.9008055,63909.69839,0,41.7179472,3.352096647,0,18.19257074,0,1
161901,2,64.26852141,1.792092917,3103076.316,1,78.18939538,21.43009183,1.241622096,0,0,2,7933.218443,-16356.23986,0,43.43628517,8.567649561,0,16.06348546,0,1
161905,2,-0.821227325,1.340622989,573051.2361,1,2.455842053,7.968998563,4.097154449,1,0,1,-12178.62955,-48219.76134,0,46.47346554,-2.43095089,1,24.91012567,0,1
161913,1,-63.18700863,3.638241714,2.20E+07,1,39.1363724,-29.16328936,4.393017556,0,0,10,12701.83778,54255.27156,0,28.14098948,-10.13190454,0,25.3082174,0,1
161927,1,88.43610579,3.990761622,1.08E+07,1,-5.506145234,9.571828589,3.211347442,NA,0,10,-7370.999164,37100.26052,0,56.32168766,6.717227162,0,14.3838004,0,1
161929,0,-15.2084645,4.372853504,1.75E+07,1,-84.13839376,7.911234585,2.718499423,1,0,10,6212.300509,88963.94505,0,34.34609883,0.475638634,1,27.64582715,0,1
161930,1,43.68501109,4.116942239,5848339.902,1,-7.201511511,0.793312258,3.069768092,0,0,9,12912.18788,76188.89406,0,29.84414589,10.52159589,2,10.94442943,0,1
161931,2,49.26364867,3.80194984,1624858.188,1,-4.938601269,26.24110958,3.514349726,0,0,10,-3660.920223,60743.64814,0,32.16034482,16.05336531,0,14.63849676,0,1
161945,0,12.3720959,0.056213323,-1377244.917,0,59.57819431,64.47916633,0.689036646,0,0,5,6850.471382,-90345.52178,1,25.36142302,3.533553229,0,20.48605688,0,1
161972,2,55.31121109,1.298079354,-9645217.495,1,33.97122523,21.0890068,2.10596099,1,1,4,-303.3535259,99468.62781,1,39.062232,7.947837637,0,18.3305616,0,1
161987,1,31.31070415,5.768534973,-1.43E+07,1,32.62787895,-30.74872581,2.185030032,0,0,9,2234.164263,-81396.93937,0,43.66586858,3.172542431,NA,12.42449109,0,1
162044,2,-32.39842278,2.160706359,2124768.278,1,-15.07585835,23.71794882,1.696087164,1,0,8,7757.518414,-13543.98332,0,47.26345446,2.262846673,0,8.811264802,0,1
162131,3,25.29891593,1.343805884,-2.71E+07,1,9.337975329,43.13484338,2.569079773,0,0,7,14201.18627,100615.754,0,37.82929322,4.058330656,0,32.8361119,0,1
162166,1,8.426157196,0.536747644,1.39E+07,0,5.412978685,74.31544152,1.068383544,1,0,3,2834.613824,46686.07267,0,40.12320392,-1.204959824,0,21.9419548,0,1
162188,0,-3.853294216,4.688685898,2251914.05,0,75.3237268,97.15078766,0.857175945,1,0,3,12484.4814,43911.16484,0,42.62782996,7.951052877,0,20.12039221,1,1
162336,2,20.83277174,2.579182206,615592.9934,1,-69.47590872,10.6827067,0.795504873,0,0,3,-5388.938064,-7454.746552,0,38.2450298,0.260126373,1,16.72749174,0,1
162433,0,-52.41368953,7.853329559,-3927045.622,0,-28.59263374,-39.53182755,0.755236386,NA,0,4,6298.214372,13084.90981,1,32.25011458,16.29839808,0,15.44697727,0,1
162446,1,-29.3634633,2.579249486,9185694.99,0,58.12726717,36.95553456,0.779878962,0,0,7,4410.413486,52490.33331,0,27.46486024,6.192066844,2,15.73866523,0,1
162447,2,50.51979358,4.674684414,2.31E+07,1,-27.19075299,62.54365905,2.532855552,0,0,7,-961.7440524,26112.34217,1,39.2086483,9.317669597,0,27.64287897,0,1
162467,0,68.34950883,1.73878512,7363083.326,0,-59.46623853,3.223312811,3.763308774,1,0,3,14030.22988,81230.45358,0,20.05391062,2.720555099,0,20.24177431,0,1
162497,0,-16.68901323,-0.228973053,1.90E+07,1,38.3518039,47.12812331,2.86211305,0,1,6,-3218.87134,21796.91398,0,47.56902059,7.95274912,0,24.00937777,0,1
162580,0,-2.454269124,4.609453341,3.32E+07,0,-9.930641416,-3.337157658,2.616988191,0,0,1,-607.9030492,145449.1519,0,49.09506749,7.665725188,NA,13.3387372,0,1
162618,1,8.673605658,5.245594812,7455438.357,0,39.56062428,24.52653128,-0.416239365,0,0,12,2877.962018,-3759.058049,0,24.30766499,1.435201645,NA,19.95979367,0,1
162623,0,127.4441966,-0.376332009,1.40E+07,1,-29.63779548,14.47601021,1.895140344,1,0,5,3773.967737,139870.1934,0,42.96289199,4.896202632,0,13.93147656,0,1
162624,1,73.89195006,2.609215753,9082680.805,1,5.63017772,12.9795727,2.903265476,0,1,6,-9243.190464,81718.44726,0,16.13302978,9.270800608,0,12.76469069,0,1
162767,1,105.3981202,2.504005899,-4931867.181,1,-5.59316973,-15.50335244,4.317720879,NA,0,10,3166.422135,49360.92203,0,53.66525318,-0.082359366,0,21.94469947,0,1
162811,0,58.71535643,3.753559446,2.07E+07,1,60.21129567,-7.83194259,3.326699235,1,0,10,7824.892948,90439.11951,0,28.13107489,0.71901578,1,11.96571031,0,1
162841,0,-6.155196759,0.625579201,3496236.501,0,-22.38531012,-33.46341743,2.800926256,0,1,7,-14748.66401,-11874.31351,0,33.86054202,11.19417636,0,16.42741602,0,1
162939,1,9.190559912,2.764352721,6183637.279,1,-94.94193522,35.51516068,3.372495613,0,0,1,-542.3226998,-134907.6828,0,55.36567108,8.578329369,0,24.01832466,0,1
163044,2,21.05795931,3.333798297,-2.00E+07,0,17.23408014,22.52773793,1.370351458,0,0,11,13281.33195,7028.287531,0,43.11634417,4.266439065,0,17.21608339,0,1
163126,0,-10.51824652,1.996172994,1.81E+07,0,85.66268862,67.6322008,3.166592532,1,0,1,-12820.27515,116376.6299,0,39.40363392,4.509909692,0,15.8867021,0,1
163127,0,61.85807522,2.07009629,2432559.608,1,-15.10797147,61.78975744,4.655908885,0,0,4,5519.684919,-26382.89983,0,32.38378578,3.870722271,0,18.90825728,0,1
163199,1,-16.71250511,0.928101398,2.32E+07,1,-4.751098025,63.08019805,4.341303241,0,0,7,4668.051149,89832.61578,0,45.10347639,-1.012490649,0,18.99712574,0,1
163236,1,49.6039411,5.932114691,3401089.325,1,-37.44748034,-60.74078309,3.386544216,1,0,8,4906.189578,-51355.40131,0,52.4062243,4.553117757,0,14.46710721,0,1
163240,1,-4.249311976,3.6195588,5354240.355,1,-84.20510711,-7.138598929,3.307667035,1,0,12,-6304.37492,103008.5393,0,56.18860165,4.140870897,0,13.38326054,0,1
163298,0,48.32390584,4.786460792,2.15E+07,1,-7.194454437,31.5853839,3.880850629,1,0,12,1834.45182,57537.06402,0,42.02051941,9.528337381,NA,16.70984839,0,1
163305,0,-17.37584455,-0.067844926,5977155.731,1,19.77879973,62.30377815,3.236426999,1,0,3,9138.372101,-5985.189033,0,41.50902817,0.110490242,0,11.57316774,0,1
163365,0,57.33565118,3.948656279,2.18E+07,1,-26.08075687,42.48723351,0.799351617,0,0,9,14143.08892,-37461.49002,1,54.15981374,4.066138213,NA,17.66046914,0,1
163458,0,5.734787841,4.518993533,-1036879.931,0,-34.0403846,5.746894595,3.408427092,0,0,1,-6692.610288,-27635.53771,0,41.89997531,-3.845737272,2,18.49786822,1,1
163459,0,-48.52912068,4.611290813,-9840898.424,1,25.0997145,44.03358997,2.652212735,0,0,6,5217.209133,-78545.255,0,53.19122232,-6.161452166,0,18.54683799,0,1
163469,0,18.58478243,3.244885644,-65559.08891,1,4.167026145,7.065202457,2.043140827,1,0,11,9020.116918,35548.49076,1,33.55747379,7.695116642,0,16.36692634,0,1
163538,1,-63.0288016,4.763054441,7946761.818,0,50.77516145,51.26787009,2.806854863,1,0,9,-4687.167843,15363.28121,0,38.35522806,-1.231718964,NA,23.39421476,0,1
163591,3,-12.94982737,3.760237963,3.86E+07,1,30.35782719,44.64437314,2.497727388,NA,1,4,-1674.160808,130113.5482,0,45.80719351,0.343797655,1,15.80080754,0,1
163603,2,-22.54579064,3.103866236,-1.11E+07,1,12.12245073,12.01904503,5.099889763,0,0,10,3429.373961,55958.29884,0,41.05911792,8.726053024,0,21.2984613,0,1
163618,1,-89.58688037,4.359775638,1.94E+07,1,-19.74858461,47.6154171,0.177676193,0,0,7,-4826.634,71574.60692,0,42.08852907,8.906404273,0,13.34208446,0,1
163643,1,21.41393495,5.139653774,-4078607.591,0,14.49454734,23.88156084,1.400850462,0,1,3,13463.54041,78554.00275,0,40.58505906,3.609634866,0,20.90842221,0,1
163655,0,-34.32080507,1.121886548,1.16E+07,1,15.72639059,92.38581252,4.336007626,0,0,12,12696.52047,65248.49628,0,29.9559526,0.16653986,0,18.75271123,1,1
163748,0,6.911228571,3.754449179,1.12E+07,1,-27.18748548,44.43981784,2.84265415,1,0,5,-874.1883544,-38356.70957,0,32.39767047,15.14538661,0,25.07566215,0,1
163776,0,-38.82171594,4.558289359,-587393.1781,1,-32.69669279,55.79708741,3.128152173,0,0,6,3508.537639,-7566.190112,0,39.48769388,3.401979482,0,20.69726902,0,1
163787,1,-37.40554244,3.341079956,4510160.853,1,-14.04024054,-55.99307809,0.958887525,1,0,5,7589.931801,8115.701729,0,40.82745341,5.395062475,0,15.80451812,0,1
163831,1,54.31651262,3.191859834,2.65E+07,0,-30.86789769,17.72082258,1.856351501,0,0,7,1494.860386,66944.77821,0,53.19356745,7.773099178,1,11.850354,1,1
163848,1,-48.68763218,4.992097971,1.15E+07,1,19.00411158,56.86749257,4.268764052,0,0,5,-1762.204109,-3622.649523,0,45.23114119,7.495545969,0,17.54269125,0,1
163853,0,74.31177613,4.550818922,-8818116.108,1,5.087448491,23.15399775,2.075899316,0,0,8,8120.309272,47016.11551,0,42.00022377,4.328098294,0,15.57244424,0,1
163864,0,-25.43321141,3.863061048,-4182173.884,1,20.69046717,-34.54217867,3.601951463,0,0,9,-1272.925044,72285.53062,1,42.50816318,10.14182936,0,17.84934059,0,1
163868,2,-65.13895598,0.120469613,801766.889,0,70.45572438,4.236045616,2.665215838,1,0,12,-9598.305468,-51443.0804,0,34.66780373,-0.724781776,0,21.47665937,0,1
163882,0,19.83193084,4.176081554,-98650.68624,1,-21.61955913,63.57384292,3.816784505,1,0,2,-364.5552131,3968.375939,0,44.27919966,2.492814472,1,24.17354193,0,1
163907,0,-38.26917576,5.672770736,6956239.399,1,102.3041587,80.51652923,3.973176652,1,0,7,-9864.903541,-27866.37299,0,43.9117887,2.313786864,NA,14.30255146,0,1
163908,0,125.907769,3.133178924,1.06E+07,0,-17.78345519,-1.722421475,0.875918288,1,0,10,8540.589482,12557.82362,0,56.48225216,14.08161718,0,16.59079089,0,1
163913,0,80.59281023,6.994110291,4432841.573,1,-67.47095285,-0.136688115,3.840943152,0,0,1,-8503.700621,61072.2101,0,31.26464302,-14.6884521,0,16.85248905,0,1
163928,0,65.80525735,4.73140269,2.09E+07,1,17.91452011,-16.48672692,1.236278726,0,0,4,-2994.650168,-17398.98488,0,40.78520703,3.192123235,NA,21.6598602,0,1
163937,0,-20.47555894,3.921945416,4016766.796,0,-77.19112695,-47.03451678,-0.210752865,0,0,9,6763.323552,-37476.8416,0,37.54447954,2.928111373,0,15.96490035,0,1
163938,0,59.84196496,2.341993778,4961944.998,1,62.69732009,-33.96889965,1.44405778,1,0,4,-9318.52361,96168.86841,0,49.93163838,9.255026869,2,14.91676171,0,1
163948,1,12.0811338,4.96979383,-1658060.087,1,7.859175759,8.204159989,1.60171185,NA,0,7,5730.1402,66813.41452,0,25.23478238,8.313217048,NA,15.75163841,0,1
163949,0,47.48824299,1.956368762,1.17E+07,0,14.68312561,4.959818759,1.707105196,1,0,3,-1976.532816,145775.513,1,55.85496764,12.16326087,0,22.95597106,1,1
163993,3,6.366037317,3.405902416,3.06E+07,1,-5.828036153,-23.7334169,1.695091534,NA,0,6,1892.293415,36466.73716,0,33.5519215,4.193085339,2,20.21494638,0,1
164003,0,21.39647679,-0.92647861,5865539.708,1,-34.40849712,52.70993296,2.535390217,0,0,5,-16639.20985,46511.0656,0,41.64247345,0.655472526,2,12.96256449,0,1
164009,0,33.72657283,2.83035459,-7120553.063,1,-3.273326352,65.12811503,3.36474397,1,1,1,4261.286391,66875.44417,0,24.9365495,-0.701962077,0,24.58160299,0,1
164011,2,34.57630063,1.90509268,-5604075.324,1,41.20972891,26.14633416,-0.464143796,NA,1,10,-11207.18804,118673.8061,0,26.81421835,0.701430639,0,16.123551,0,1
164032,1,18.516543,2.201658919,-1.00E+07,1,36.41895947,-38.88508893,2.208633403,1,0,2,2954.992946,-70071.9727,0,23.2655375,10.28497235,0,19.41823757,0,1
164033,1,4.431987863,4.359247786,-1216666.923,1,-14.12375706,90.7275704,1.258676758,1,0,1,-2466.342783,18345.89232,1,35.25446528,10.59565088,0,15.09555781,0,1
164038,2,104.7480232,2.771973984,2.74E+07,1,9.48972594,22.78540671,0.339320507,0,0,7,-8671.747105,17994.57587,0,24.05784348,5.616454366,1,20.81292053,0,1
164041,2,25.82641273,1.882046521,5633611.862,1,-14.78429315,-24.8264103,1.134634327,1,0,4,-398.917904,-6417.992342,0,22.22999376,-5.307687505,0,13.80677541,0,1
164048,1,34.76720828,4.312346016,-5371465.961,0,-24.05392504,15.41508126,0.231704165,1,0,8,5526.376052,98131.31369,0,38.42843708,2.096524756,1,14.81494952,0,1
164063,1,94.3153061,2.930271552,5409468.272,1,74.9439921,6.860752648,2.562851882,0,0,8,2235.190641,17889.46814,0,43.62922969,1.115476419,0,15.50690576,0,1
164093,1,-25.70651345,3.748153803,1.45E+07,1,100.2106001,35.72514884,2.898662428,1,0,9,-12608.48069,-15447.41865,0,17.32312508,6.623860457,0,17.12554366,0,1
164099,2,37.93798779,4.827677586,1.64E+07,1,141.4416162,-39.01761018,3.818460185,0,0,4,10427.62754,95998.34234,0,31.5600187,5.490638997,0,14.73954421,0,1
164103,0,96.39021219,3.428198807,1.02E+07,1,76.92373593,1.535431018,3.476226385,0,0,9,14701.42582,84364.62534,0,40.81850631,-1.310180057,NA,26.00704878,0,1
164112,3,30.6155783,3.297783025,8342699.868,1,-7.042182163,23.81825934,3.878054284,0,0,11,-3729.193598,67017.43982,0,41.18753951,0.491779976,0,23.25629483,0,1
164115,2,-31.79368481,2.358751897,5549830.901,1,41.47721557,-14.87646747,4.007186558,1,0,10,6788.211799,-3055.805572,0,46.58147529,7.774250784,0,17.4608318,0,1
164136,0,39.77551976,5.653945646,3472375.518,1,-3.498722834,13.56233726,0.827678397,1,0,11,2004.533079,86316.2508,1,45.92112188,-0.55720501,0,13.72850843,0,1
164146,0,-18.14167383,2.244946886,-1461407.63,1,-33.37708402,52.75538734,2.72010444,0,0,1,2859.948083,-8318.95005,0,42.68378136,7.76350498,1,21.19407327,0,1
164150,0,58.50522767,0.118513118,-1.87E+07,1,-4.512081976,17.12471007,1.761811718,0,0,9,-2160.861546,8883.210254,0,37.83618372,5.758921834,0,20.70283981,0,1
164152,2,161.1161629,3.402919844,-1.74E+07,1,-62.71435274,36.80276043,0.815622137,NA,0,9,-4157.075004,-173679.3282,0,44.03077024,0.042163601,0,14.85977216,0,1
164156,1,-9.781741573,2.248465968,4494313.405,1,-53.34019664,87.81581055,0.199455787,0,0,3,5030.596859,72909.61878,0,30.24653751,10.61937295,0,17.47542113,0,1
164166,0,-3.122169967,3.24479254,-7582840.545,1,36.98880102,60.32806269,1.149034486,0,1,7,5377.311485,117012.6538,0,36.67114713,0.511661762,0,17.42116639,0,1
164175,0,30.42570412,2.838093968,2628365.561,0,-13.39997586,15.68928058,0.49591438,0,0,8,1638.281941,1862.555633,0,44.36481794,6.226108834,0,12.55792846,0,1
164188,0,-14.03065702,3.211969812,-1.23E+07,1,72.45313143,22.42562081,2.576645853,0,0,7,614.3117377,42749.68063,0,34.36387772,2.716558413,0,19.26217502,0,1
164190,0,-11.44549641,4.374855982,-522133.3461,0,-12.01045806,-37.81118422,4.378306099,1,0,8,-4925.633708,-20641.59772,0,49.23264683,10.20649866,NA,20.49827331,0,1
164207,0,49.66348217,3.659305399,-1.44E+07,1,43.80945929,24.37554497,4.651457758,1,0,5,13563.48615,17871.18978,1,44.29051083,9.845142904,0,18.70784519,0,1
164212,0,-38.69207641,3.799252255,1.80E+07,1,52.52467481,-19.50271903,2.63144063,NA,0,1,-7883.814847,-270.6627656,0,41.49468076,1.235700127,1,11.66830269,0,1
164223,1,-27.67565107,1.556035215,-6613730.751,0,5.326279081,19.86546796,1.079972531,0,1,3,8874.676995,-26865.95502,0,31.59478914,11.83877515,0,15.30453929,0,1
164226,1,-10.87401866,1.134780468,7086439.074,1,69.19432021,38.45189968,2.074866209,0,0,1,-10968.21657,-2148.436574,1,39.45323708,7.511466429,3,17.66733048,0,1
164233,1,119.1716732,0.314389313,-1148859.02,1,-86.77027769,90.8174023,0.640570039,1,0,5,8022.533315,151960.3968,0,48.78935299,8.380348894,0,18.48065116,0,1
164247,0,43.98285666,7.391295843,6632450.683,1,-10.88121071,-49.55252391,2.409722968,1,0,11,1132.834072,55317.85001,0,37.06751989,4.176075952,0,20.01709937,0,1
164248,0,-32.57436718,2.411058121,-8148038.147,1,-3.906854338,45.00489083,3.09751492,0,0,1,-17741.5357,-16446.04421,0,43.27892835,11.27540947,NA,22.39697212,1,1
164251,1,34.39888259,2.400221712,-5175369.419,0,14.93180957,-0.391844167,2.206274781,0,0,3,-2652.964695,-19280.45593,0,51.13650516,4.2790552,2,15.77835524,0,1
164252,0,26.98830272,5.039222096,-5328966.673,0,33.64178695,-17.78757949,1.047514841,0,0,9,433.059034,67985.192,0,23.0776605,5.344198809,0,27.44285302,0,1
164279,1,-9.459717251,3.492630436,6449347.986,1,-37.57896886,108.0439424,3.974899562,1,0,6,2705.6264,-48818.23794,0,56.71483618,-7.317652292,0,16.54624926,0,1
164285,0,-94.18354059,3.783886881,9079498.689,0,19.79361872,15.53206628,3.601926173,0,0,8,9564.952573,57166.42318,0,46.61215471,7.598765051,0,17.35645936,0,1
164291,0,77.07523918,4.74534479,-1.07E+07,1,17.09319961,19.87518926,1.50899586,1,0,3,7652.885059,22535.14525,0,43.09030878,-2.582962097,3,16.78783746,0,1
164298,0,-40.2693373,2.090234388,-9747666.254,1,27.00488415,33.42227879,1.966762353,0,0,7,7379.714511,27009.84189,0,50.16133907,4.999364571,0,4.444064557,0,1
164299,0,12.32777572,1.934992107,7764136.578,1,46.35794552,-11.69030653,2.92085921,0,0,9,12660.25566,83719.26632,0,54.26913873,5.12340369,0,15.99788547,0,1
164316,1,56.61879459,4.060349425,-226381.1497,1,-30.91220379,14.81670097,4.165570488,1,0,5,-5075.98071,73667.06527,0,27.88689102,-0.45296123,0,20.41664838,0,1
164328,0,38.04456633,3.117645557,1461935.224,0,-5.606059496,19.9212579,1.48977333,1,1,4,8063.051428,-3191.599797,0,20.38582322,5.177787412,0,26.36165584,0,1
164336,1,-35.66087702,2.349789404,4056615.182,0,-14.52034808,45.86073945,0.954913982,0,1,8,-7201.060594,24270.99426,0,44.83585625,10.41027159,2,16.23674094,0,1
164340,1,36.38825115,3.75951173,1.22E+07,1,-20.39696949,41.70979624,2.982171132,1,0,4,1229.13677,24962.48326,0,56.0348067,8.519622534,0,11.70044147,0,1
164341,1,-4.425330257,6.499871062,-287762.4095,1,18.71541723,83.86740437,0.92445204,NA,1,6,-4479.729009,-56993.38475,0,16.42859009,5.400053469,0,16.99958151,0,1
164367,1,94.26883443,4.199073471,2.95E+07,1,93.90276552,55.1429186,3.904281248,1,0,7,1342.251735,-139366.0078,0,37.29223925,0.703717782,0,15.51744999,0,1
164388,0,22.13334885,2.358333043,-6159258.844,1,66.59220805,43.31294285,0.643442838,NA,0,5,720.1337933,58681.26837,0,36.70138472,6.050560375,2,19.37106482,0,1
164392,0,0.0921519,-0.434515149,1899855.242,1,-11.96736125,14.74414138,3.539754395,0,0,7,-3796.581374,229468.1583,0,43.23348555,-1.193828645,NA,13.56711759,0,1
164398,1,-61.79258279,2.011303102,1.26E+07,0,34.66102807,-21.47666456,1.681960792,1,0,10,2452.342221,-26852.26403,0,41.12558423,12.01734494,0,29.53746448,0,1
164403,1,3.899867904,3.980228735,-1.51E+07,1,25.19720088,60.38844261,3.1686019,1,0,6,2084.862824,126576.0159,0,31.96461699,8.335698157,0,9.233860287,0,1
164410,0,64.81231257,1.741554229,1.41E+07,1,4.378414574,-27.99348432,4.276776915,1,0,10,1263.57057,55251.93793,0,37.66144157,-2.946915514,NA,13.45631166,0,1
164423,3,-37.28354229,4.446853862,1346379.344,0,75.32477382,33.88990908,1.905472668,NA,0,8,19085.09542,209046.6877,0,54.37663861,-3.819226801,0,15.08078687,0,1
164437,0,-34.0525014,0.038306041,3.79E+07,1,-55.75291075,29.48964408,0.862070824,1,0,4,-3639.077327,13150.26531,0,23.34657582,7.251292552,NA,14.28741125,0,1
164446,1,-1.944497445,1.809718537,1.35E+07,1,35.0487812,0.692496208,3.440776415,1,0,3,5394.625989,1878.561115,0,53.45606436,-0.673897147,0,16.63402751,0,1
164466,1,88.01624626,1.726315097,-2039663.384,1,12.90154161,29.77609583,1.959643967,1,0,5,1367.600834,98114.20952,0,62.94159694,10.71283478,NA,26.12526229,0,1
164467,0,28.07385227,3.642108208,-6142664.075,0,-91.66382299,6.949685396,-0.211338545,1,0,10,-5102.376939,46365.69988,1,43.88847233,6.006813301,1,15.35311301,0,1
164494,1,87.78265115,5.173269094,-7393561.8,1,7.417806441,11.65599955,2.391530399,0,0,12,5074.729988,-14418.11086,0,33.33116117,11.44299587,0,18.24426656,0,1
164496,1,3.159202841,3.167137408,4280529.918,1,68.46144058,-28.30687897,4.723560878,1,0,4,16550.83387,-10570.52505,0,39.95393069,0.335740702,0,15.55865751,0,1
164502,2,-57.08117743,2.042457577,-1.10E+07,1,40.07408579,-11.94728064,3.003952768,1,0,6,1473.685682,166278.3504,1,37.91391572,5.967015232,1,20.01427539,1,1
164510,0,31.14986731,1.858498036,-705650.9908,1,35.92935164,36.6237797,2.4396541,0,0,1,-3106.828391,94509.67912,0,49.22388331,12.17835698,0,11.55575792,0,1
164513,1,25.01332235,1.206033553,1.33E+07,1,-50.45935005,6.096163788,2.917711507,0,0,7,-1533.96954,33683.66105,0,35.5287572,4.82567318,NA,22.76866827,0,1
164518,1,-65.86411473,2.43155717,8782723.354,1,-32.99325494,-53.26696019,1.785593864,0,0,3,-8037.85825,-19911.23128,0,26.82270594,-6.631092751,NA,18.7592803,1,1
164539,2,28.33387661,2.854829145,7019725.249,1,-15.17517874,7.304898927,2.853178593,1,0,4,493.8437604,-17063.76424,0,57.91075335,7.324062365,0,12.21725206,0,1
164541,0,23.29343811,3.236108409,-8218372.705,1,67.90441435,46.77807989,3.684412896,NA,0,7,841.5507392,-54417.43399,0,58.06747807,6.810927959,0,11.72602069,0,1
164543,1,39.15088054,5.291507426,-845851.5139,1,-63.70080385,-19.74570689,2.997452184,0,0,5,-13543.21239,-21483.37506,0,49.13077216,4.444777186,0,21.93315739,0,1
164560,1,37.37743128,2.755413238,-1.21E+07,0,-18.18526757,-49.65923671,4.12354921,NA,0,6,-3054.659215,-61077.76249,0,44.59664834,11.16867052,0,13.27989709,0,1
164564,1,17.46060295,2.166995168,4411223.152,1,7.781874674,-2.027260046,2.392270738,0,0,4,10038.30475,83015.30039,1,49.8978812,1.350347516,0,21.45073357,0,1
164573,1,1.256401308,2.064795326,4814129.084,1,79.84355439,15.89348731,3.112434548,1,0,10,-2769.194415,-83264.83044,0,35.26348745,3.601381998,NA,13.78130923,0,1
